"","Title","year","myGroups","gs","side","sex","numYears","minYear","maxYear","yearSpan","minimumAge","ageClass","meanMinAge","deltaMinAge","yday"
"267","2048",2015,1554,6,"left","Male",6,2002,2019,18,16,"Adult",13.1666666666667,2.83333333333333,227
"268","2048",2015,1588,6,"left","Male",6,2002,2019,18,16,"Adult",13.1666666666667,2.83333333333333,227
"269","2048",2016,1703,6,"left","Male",6,2002,2019,18,17,"Adult",13.1666666666667,3.83333333333333,204
"270","2048",2016,1729,7,"left","Male",6,2002,2019,18,17,"Adult",13.1666666666667,3.83333333333333,204
"271","2048",2016,1772,9,"left","Male",6,2002,2019,18,17,"Adult",13.1666666666667,3.83333333333333,204
"272","2048",2016,1795,6,"left","Male",6,2002,2019,18,17,"Adult",13.1666666666667,3.83333333333333,204
"273","2048",2019,1907,4,"left","Male",6,2002,2019,18,20,"Adult",13.1666666666667,6.83333333333333,216
"274","2048",2019,1928,2,"left","Male",6,2002,2019,18,20,"Adult",13.1666666666667,6.83333333333333,216
"275","2048",2019,1931,3,"left","Male",6,2002,2019,18,20,"Adult",13.1666666666667,6.83333333333333,216
"276","2102",2003,1099,4,"left","Male",4,1999,2013,15,7,"Adult",11.25,-4.25,241
"277","2102",2003,1101,3,"left","Male",4,1999,2013,15,7,"Adult",11.25,-4.25,241
"278","2102",2011,1462,3,"left","Male",4,1999,2013,15,15,"Adult",11.25,3.75,243
"279","2102",2013,1521,2,"left","Male",4,1999,2013,15,17,"Adult",11.25,5.75,248
"280","2102",2013,1527,5,"left","Male",4,1999,2013,15,17,"Adult",11.25,5.75,248
"281","2102",2013,1528,5,"left","Male",4,1999,2013,15,17,"Adult",11.25,5.75,248
"282","2102",2013,1542,2,"left","Male",4,1999,2013,15,17,"Adult",11.25,5.75,248
"283","2232",2003,1099,4,"left","Male",1,2003,2003,1,3,"Adult",3,0,241
"284","2233",2003,1101,3,"left","Male",1,2003,2003,1,3,"Adult",3,0,241
"285","2233",2003,1103,1,"left","Male",1,2003,2003,1,3,"Adult",3,0,241
"286","251",2002,1049,4,"left","Female-Juvenile",2,1990,2003,14,15,"Adult",15.5,-0.5,231
"287","251",2002,1052,1,"left","Female-Juvenile",2,1990,2003,14,15,"Adult",15.5,-0.5,231
"288","251",2002,1060,1,"left","Female-Juvenile",2,1990,2003,14,15,"Adult",15.5,-0.5,231
"289","251",2002,1061,1,"left","Female-Juvenile",2,1990,2003,14,15,"Adult",15.5,-0.5,231
"290","251",2002,1063,6,"left","Female-Juvenile",2,1990,2003,14,15,"Adult",15.5,-0.5,231
"291","251",2002,1067,4,"left","Female-Juvenile",2,1990,2003,14,15,"Adult",15.5,-0.5,231
"292","251",2002,1071,2,"left","Female-Juvenile",2,1990,2003,14,15,"Adult",15.5,-0.5,231
"293","251",2002,1072,4,"left","Female-Juvenile",2,1990,2003,14,15,"Adult",15.5,-0.5,231
"294","251",2002,1076,1,"left","Female-Juvenile",2,1990,2003,14,15,"Adult",15.5,-0.5,231
"295","251",2003,1093,1,"left","Female-Juvenile",2,1990,2003,14,16,"Adult",15.5,0.5,241
"296","251",2003,1095,2,"left","Female-Juvenile",2,1990,2003,14,16,"Adult",15.5,0.5,241
"297","251",2003,1106,6,"left","Female-Juvenile",2,1990,2003,14,16,"Adult",15.5,0.5,241
"298","28",2001,1025,8,"left","Male",4,1989,2013,25,13,"Adult",18.5,-5.5,242
"299","28",2002,1032,1,"left","Male",4,1989,2013,25,14,"Adult",18.5,-4.5,213
"300","28",2002,1033,2,"left","Male",4,1989,2013,25,14,"Adult",18.5,-4.5,213
"301","28",2002,1038,4,"left","Male",4,1989,2013,25,14,"Adult",18.5,-4.5,213
"302","28",2010,1247,7,"left","Male",4,1989,2013,25,22,"Adult",18.5,3.5,240
"303","28",2010,1269,4,"left","Male",4,1989,2013,25,22,"Adult",18.5,3.5,240
"304","28",2013,1471,5,"left","Male",4,1989,2013,25,25,"Adult",18.5,6.5,235
"305","293",2011,1322,4,"left","Male",4,2001,2015,15,13,"Adult",9.25,3.75,226
"306","293",2011,1327,5,"left","Male",4,2001,2015,15,13,"Adult",9.25,3.75,226
"307","293",2011,1361,1,"left","Male",4,2001,2015,15,13,"Adult",9.25,3.75,226
"308","293",2015,1662,4,"left","Male",4,2001,2015,15,17,"Adult",9.25,7.75,241
"309","293",2015,1663,1,"left","Male",4,2001,2015,15,17,"Adult",9.25,7.75,241
"310","3",2001,1017,1,"left","Male",3,1988,2003,16,16,"Adult",17,-1,218
"311","3",2002,1045,2,"left","Male",3,1988,2003,16,17,"Adult",17,0,220
"312","3",2003,1109,3,"left","Male",3,1988,2003,16,18,"Adult",17,1,241
"313","3009",2006,1116,3,"left","Male",5,2006,2016,11,3,"Adult",8.2,-5.2,206
"314","3009",2006,1117,2,"left","Male",5,2006,2016,11,3,"Adult",8.2,-5.2,206
"315","3009",2006,1140,1,"left","Male",5,2006,2016,11,3,"Adult",8.2,-5.2,206
"316","3009",2006,1142,2,"left","Male",5,2006,2016,11,3,"Adult",8.2,-5.2,206
"317","3009",2006,1152,3,"left","Male",5,2006,2016,11,3,"Adult",8.2,-5.2,206
"318","3009",2010,1262,1,"left","Male",5,2006,2016,11,7,"Adult",8.2,-1.2,240
"319","3009",2010,1263,3,"left","Male",5,2006,2016,11,7,"Adult",8.2,-1.2,240
"320","3009",2011,1319,5,"left","Male",5,2006,2016,11,8,"Adult",8.2,-0.199999999999999,243
"321","3009",2011,1343,4,"left","Male",5,2006,2016,11,8,"Adult",8.2,-0.199999999999999,243
"322","3009",2011,1367,1,"left","Male",5,2006,2016,11,8,"Adult",8.2,-0.199999999999999,243
"323","3009",2011,1394,1,"left","Male",5,2006,2016,11,8,"Adult",8.2,-0.199999999999999,243
"324","3009",2011,1433,3,"left","Male",5,2006,2016,11,8,"Adult",8.2,-0.199999999999999,243
"325","3009",2011,1446,2,"left","Male",5,2006,2016,11,8,"Adult",8.2,-0.199999999999999,243
"326","3009",2013,1469,2,"left","Male",5,2006,2016,11,10,"Adult",8.2,1.8,249
"327","3009",2013,1494,1,"left","Male",5,2006,2016,11,10,"Adult",8.2,1.8,249
"328","3009",2013,1496,5,"left","Male",5,2006,2016,11,10,"Adult",8.2,1.8,249
"329","3009",2013,1509,6,"left","Male",5,2006,2016,11,10,"Adult",8.2,1.8,249
"330","3009",2013,1532,3,"left","Male",5,2006,2016,11,10,"Adult",8.2,1.8,249
"331","3009",2016,1702,3,"left","Male",5,2006,2016,11,13,"Adult",8.2,4.8,239
"332","3009",2016,1703,6,"left","Male",5,2006,2016,11,13,"Adult",8.2,4.8,239
"333","3009",2016,1729,7,"left","Male",5,2006,2016,11,13,"Adult",8.2,4.8,239
"334","3009",2016,1752,1,"left","Male",5,2006,2016,11,13,"Adult",8.2,4.8,239
"335","3009",2016,1757,10,"left","Male",5,2006,2016,11,13,"Adult",8.2,4.8,239
"336","3009",2016,1762,1,"left","Male",5,2006,2016,11,13,"Adult",8.2,4.8,239
"337","3009",2016,1798,4,"left","Male",5,2006,2016,11,13,"Adult",8.2,4.8,239
"338","3012",2006,1116,3,"left","Male",7,2006,2017,12,3,"Adult",8.42857142857143,-5.42857142857143,206
"339","3012",2006,1156,2,"left","Male",7,2006,2017,12,3,"Adult",8.42857142857143,-5.42857142857143,206
"340","3012",2007,1165,2,"left","Male",7,2006,2017,12,4,"Adult",8.42857142857143,-4.42857142857143,214
"341","3012",2010,1218,2,"left","Male",7,2006,2017,12,7,"Adult",8.42857142857143,-1.42857142857143,237
"342","3012",2010,1233,2,"left","Male",7,2006,2017,12,7,"Adult",8.42857142857143,-1.42857142857143,237
"343","3012",2010,1237,2,"left","Male",7,2006,2017,12,7,"Adult",8.42857142857143,-1.42857142857143,237
"344","3012",2010,1249,4,"left","Male",7,2006,2017,12,7,"Adult",8.42857142857143,-1.42857142857143,237
"345","3012",2011,1319,5,"left","Male",7,2006,2017,12,8,"Adult",8.42857142857143,-0.428571428571429,210
"346","3012",2011,1391,3,"left","Male",7,2006,2017,12,8,"Adult",8.42857142857143,-0.428571428571429,210
"347","3012",2013,1481,3,"left","Male",7,2006,2017,12,10,"Adult",8.42857142857143,1.57142857142857,249
"348","3012",2013,1495,3,"left","Male",7,2006,2017,12,10,"Adult",8.42857142857143,1.57142857142857,249
"349","3012",2013,1496,5,"left","Male",7,2006,2017,12,10,"Adult",8.42857142857143,1.57142857142857,249
"350","3012",2013,1532,3,"left","Male",7,2006,2017,12,10,"Adult",8.42857142857143,1.57142857142857,249
"351","3012",2016,1681,5,"left","Male",7,2006,2017,12,13,"Adult",8.42857142857143,4.57142857142857,199
"352","3012",2016,1768,3,"left","Male",7,2006,2017,12,13,"Adult",8.42857142857143,4.57142857142857,199
"353","3012",2016,1772,9,"left","Male",7,2006,2017,12,13,"Adult",8.42857142857143,4.57142857142857,199
"354","3012",2016,1798,4,"left","Male",7,2006,2017,12,13,"Adult",8.42857142857143,4.57142857142857,199
"355","3012",2017,1833,2,"left","Male",7,2006,2017,12,14,"Adult",8.42857142857143,5.57142857142857,218
"356","3012",2017,1837,5,"left","Male",7,2006,2017,12,14,"Adult",8.42857142857143,5.57142857142857,218
"357","3012",2017,1839,3,"left","Male",7,2006,2017,12,14,"Adult",8.42857142857143,5.57142857142857,218
"358","3012",2017,1842,2,"left","Male",7,2006,2017,12,14,"Adult",8.42857142857143,5.57142857142857,218
"359","3016",2011,1334,8,"left","Female-Juvenile",2,2011,2013,3,3,"Adult",4,-1,226
"360","3016",2011,1335,3,"left","Female-Juvenile",2,2011,2013,3,3,"Adult",4,-1,226
"361","3016",2011,1337,5,"left","Female-Juvenile",2,2011,2013,3,3,"Adult",4,-1,226
"362","3016",2011,1343,4,"left","Female-Juvenile",2,2011,2013,3,3,"Adult",4,-1,226
"363","3016",2011,1396,3,"left","Female-Juvenile",2,2011,2013,3,3,"Adult",4,-1,226
"364","3016",2011,1397,4,"left","Female-Juvenile",2,2011,2013,3,3,"Adult",4,-1,226
"365","3016",2011,1425,1,"left","Female-Juvenile",2,2011,2013,3,3,"Adult",4,-1,226
"366","3016",2011,1427,3,"left","Female-Juvenile",2,2011,2013,3,3,"Adult",4,-1,226
"367","3016",2013,1498,2,"left","Female-Juvenile",2,2011,2013,3,5,"Adult",4,1,248
"368","3016",2013,1521,2,"left","Female-Juvenile",2,2011,2013,3,5,"Adult",4,1,248
"369","3016",2013,1523,1,"left","Female-Juvenile",2,2011,2013,3,5,"Adult",4,1,248
"370","3016",2013,1529,3,"left","Female-Juvenile",2,2011,2013,3,5,"Adult",4,1,248
"371","303",2015,1546,3,"left","Female-Juvenile",2,1996,2019,24,22,"Adult",24,-2,165
"372","303",2019,1886,3,"left","Female-Juvenile",2,1996,2019,24,26,"Adult",24,2,213
"373","3055",2006,1133,1,"left","Female-Juvenile",1,2006,2006,1,3,"Adult",3,0,212
"374","3065",2006,1134,1,"left","Female-Juvenile",1,2006,2006,1,3,"Adult",3,0,213
"375","3086",2006,1150,3,"left","Female-Juvenile",4,2006,2021,16,3,"Adult",8,-5,215
"376","3086",2006,1154,3,"left","Female-Juvenile",4,2006,2021,16,3,"Adult",8,-5,215
"377","3086",2006,1155,3,"left","Female-Juvenile",4,2006,2021,16,3,"Adult",8,-5,215
"378","3086",2006,1158,2,"left","Female-Juvenile",4,2006,2021,16,3,"Adult",8,-5,215
"379","3086",2006,1162,2,"left","Female-Juvenile",4,2006,2021,16,3,"Adult",8,-5,215
"380","3086",2007,1165,2,"left","Female-Juvenile",4,2006,2021,16,4,"Adult",8,-4,214
"381","3086",2010,1241,2,"left","Female-Juvenile",4,2006,2021,16,7,"Adult",8,-1,240
"382","3086",2010,1274,3,"left","Female-Juvenile",4,2006,2021,16,7,"Adult",8,-1,240
"383","3086",2021,1982,2,"left","Female-Juvenile",4,2006,2021,16,18,"Adult",8,10,205
"384","3086",2021,1995,2,"left","Female-Juvenile",4,2006,2021,16,18,"Adult",8,10,205
"385","3086",2021,2024,1,"left","Female-Juvenile",4,2006,2021,16,18,"Adult",8,10,205
"386","3086",2021,2025,2,"left","Female-Juvenile",4,2006,2021,16,18,"Adult",8,10,205
"387","3086",2021,2082,3,"left","Female-Juvenile",4,2006,2021,16,18,"Adult",8,10,205
"388","3087",2006,1150,3,"left","Female-Juvenile",1,2006,2006,1,3,"Adult",3,0,213
"389","3087",2006,1152,3,"left","Female-Juvenile",1,2006,2006,1,3,"Adult",3,0,213
"390","3087",2006,1154,3,"left","Female-Juvenile",1,2006,2006,1,3,"Adult",3,0,213
"391","3087",2006,1155,3,"left","Female-Juvenile",1,2006,2006,1,3,"Adult",3,0,213
"392","3098",2006,1154,3,"left","Male",3,2006,2013,8,3,"Adult",7,-4,215
"393","3098",2006,1156,2,"left","Male",3,2006,2013,8,3,"Adult",7,-4,215
"394","3098",2006,1158,2,"left","Male",3,2006,2013,8,3,"Adult",7,-4,215
"395","3098",2006,1164,2,"left","Male",3,2006,2013,8,3,"Adult",7,-4,215
"396","3098",2011,1461,1,"left","Male",3,2006,2013,8,8,"Adult",7,1,243
"397","3098",2011,1464,2,"left","Male",3,2006,2013,8,8,"Adult",7,1,243
"398","3098",2011,1466,4,"left","Male",3,2006,2013,8,8,"Adult",7,1,243
"399","3098",2013,1542,2,"left","Male",3,2006,2013,8,10,"Adult",7,3,250
"400","33",2001,1028,5,"left","Male",3,1996,2003,8,8,"Adult",9,-1,242
"401","33",2003,1107,3,"left","Male",3,1996,2003,8,10,"Adult",9,1,241
"402","33",2003,1114,4,"left","Male",3,1996,2003,8,10,"Adult",9,1,241
"403","37",2001,1013,2,"left","Male",2,1989,2002,14,15,"Adult",15.5,-0.5,218
"404","37",2001,1014,1,"left","Male",2,1989,2002,14,15,"Adult",15.5,-0.5,218
"405","409",2002,1038,4,"left","Female-Juvenile",6,1996,2023,28,9,"Adult",22.3333333333333,-13.3333333333333,234
"406","409",2011,1363,7,"left","Female-Juvenile",6,1996,2023,28,18,"Adult",22.3333333333333,-4.33333333333333,230
"407","409",2011,1390,1,"left","Female-Juvenile",6,1996,2023,28,18,"Adult",22.3333333333333,-4.33333333333333,230
"408","409",2016,1769,3,"left","Female-Juvenile",6,1996,2023,28,23,"Adult",22.3333333333333,0.666666666666668,239
"409","409",2016,1772,9,"left","Female-Juvenile",6,1996,2023,28,23,"Adult",22.3333333333333,0.666666666666668,239
"410","409",2016,1773,3,"left","Female-Juvenile",6,1996,2023,28,23,"Adult",22.3333333333333,0.666666666666668,239
"411","409",2016,1777,1,"left","Female-Juvenile",6,1996,2023,28,23,"Adult",22.3333333333333,0.666666666666668,239
"412","409",2016,1825,6,"left","Female-Juvenile",6,1996,2023,28,23,"Adult",22.3333333333333,0.666666666666668,239
"413","409",2019,1858,6,"left","Female-Juvenile",6,1996,2023,28,26,"Adult",22.3333333333333,3.66666666666667,207
"414","409",2019,1859,4,"left","Female-Juvenile",6,1996,2023,28,26,"Adult",22.3333333333333,3.66666666666667,207
"415","409",2019,1881,2,"left","Female-Juvenile",6,1996,2023,28,26,"Adult",22.3333333333333,3.66666666666667,207
"416","409",2019,1883,2,"left","Female-Juvenile",6,1996,2023,28,26,"Adult",22.3333333333333,3.66666666666667,207
"417","409",2021,2062,4,"left","Female-Juvenile",6,1996,2023,28,28,"Adult",22.3333333333333,5.66666666666667,228
"418","409",2021,2076,2,"left","Female-Juvenile",6,1996,2023,28,28,"Adult",22.3333333333333,5.66666666666667,228
"419","409",2021,2078,3,"left","Female-Juvenile",6,1996,2023,28,28,"Adult",22.3333333333333,5.66666666666667,228
"420","409",2021,2079,4,"left","Female-Juvenile",6,1996,2023,28,28,"Adult",22.3333333333333,5.66666666666667,228
"421","409",2021,2113,3,"left","Female-Juvenile",6,1996,2023,28,28,"Adult",22.3333333333333,5.66666666666667,228
"422","409",2021,2114,4,"left","Female-Juvenile",6,1996,2023,28,28,"Adult",22.3333333333333,5.66666666666667,228
"423","409",2021,2117,6,"left","Female-Juvenile",6,1996,2023,28,28,"Adult",22.3333333333333,5.66666666666667,228
"424","409",2023,2188,9,"left","Female-Juvenile",6,1996,2023,28,30,"Adult",22.3333333333333,7.66666666666667,228
"425","409",2023,2275,2,"left","Female-Juvenile",6,1996,2023,28,30,"Adult",22.3333333333333,7.66666666666667,228
"426","4104",2007,1167,2,"left","Male",2,2007,2019,13,3,"Adult",9,-6,214
"427","4104",2019,1944,5,"left","Male",2,2007,2019,13,15,"Adult",9,6,218
"428","4113",2007,1170,3,"left","Female-Juvenile",4,2007,2016,10,3,"Adult",8,-5,215
"429","4113",2007,1172,2,"left","Female-Juvenile",4,2007,2016,10,3,"Adult",8,-5,215
"430","4113",2010,1181,1,"left","Female-Juvenile",4,2007,2016,10,6,"Adult",8,-2,202
"431","4113",2010,1182,2,"left","Female-Juvenile",4,2007,2016,10,6,"Adult",8,-2,202
"432","4113",2010,1183,1,"left","Female-Juvenile",4,2007,2016,10,6,"Adult",8,-2,202
"433","4113",2010,1185,2,"left","Female-Juvenile",4,2007,2016,10,6,"Adult",8,-2,202
"434","4113",2015,1591,2,"left","Female-Juvenile",4,2007,2016,10,11,"Adult",8,3,232
"435","4113",2015,1595,10,"left","Female-Juvenile",4,2007,2016,10,11,"Adult",8,3,232
"436","4113",2015,1601,8,"left","Female-Juvenile",4,2007,2016,10,11,"Adult",8,3,232
"437","4113",2015,1621,2,"left","Female-Juvenile",4,2007,2016,10,11,"Adult",8,3,232
"438","4113",2015,1623,2,"left","Female-Juvenile",4,2007,2016,10,11,"Adult",8,3,232
"439","4113",2015,1655,4,"left","Female-Juvenile",4,2007,2016,10,11,"Adult",8,3,232
"440","4113",2015,1656,1,"left","Female-Juvenile",4,2007,2016,10,11,"Adult",8,3,232
"441","4113",2016,1709,11,"left","Female-Juvenile",4,2007,2016,10,12,"Adult",8,4,239
"442","4113",2016,1712,15,"left","Female-Juvenile",4,2007,2016,10,12,"Adult",8,4,239
"443","4113",2016,1716,27,"left","Female-Juvenile",4,2007,2016,10,12,"Adult",8,4,239
"444","4113",2016,1748,2,"left","Female-Juvenile",4,2007,2016,10,12,"Adult",8,4,239
"445","4113",2016,1801,8,"left","Female-Juvenile",4,2007,2016,10,12,"Adult",8,4,239
"446","4114",2007,1170,3,"left","Female-Juvenile",3,2007,2011,5,3,"Adult",5.33333333333333,-2.33333333333333,215
"447","4114",2010,1247,7,"left","Female-Juvenile",3,2007,2011,5,6,"Adult",5.33333333333333,0.666666666666667,243
"448","4114",2010,1254,3,"left","Female-Juvenile",3,2007,2011,5,6,"Adult",5.33333333333333,0.666666666666667,243
"449","4114",2010,1265,5,"left","Female-Juvenile",3,2007,2011,5,6,"Adult",5.33333333333333,0.666666666666667,243
"450","4114",2010,1269,4,"left","Female-Juvenile",3,2007,2011,5,6,"Adult",5.33333333333333,0.666666666666667,243
"451","4114",2010,1271,4,"left","Female-Juvenile",3,2007,2011,5,6,"Adult",5.33333333333333,0.666666666666667,243
"452","4114",2010,1290,3,"left","Female-Juvenile",3,2007,2011,5,6,"Adult",5.33333333333333,0.666666666666667,243
"453","4114",2010,1291,2,"left","Female-Juvenile",3,2007,2011,5,6,"Adult",5.33333333333333,0.666666666666667,243
"454","4114",2010,1292,2,"left","Female-Juvenile",3,2007,2011,5,6,"Adult",5.33333333333333,0.666666666666667,243
"455","4114",2011,1334,8,"left","Female-Juvenile",3,2007,2011,5,7,"Adult",5.33333333333333,1.66666666666667,226
"456","4114",2011,1338,3,"left","Female-Juvenile",3,2007,2011,5,7,"Adult",5.33333333333333,1.66666666666667,226
"457","4114",2011,1356,1,"left","Female-Juvenile",3,2007,2011,5,7,"Adult",5.33333333333333,1.66666666666667,226
"458","4114",2011,1358,1,"left","Female-Juvenile",3,2007,2011,5,7,"Adult",5.33333333333333,1.66666666666667,226
"459","4114",2011,1366,3,"left","Female-Juvenile",3,2007,2011,5,7,"Adult",5.33333333333333,1.66666666666667,226
"460","4114",2011,1393,5,"left","Female-Juvenile",3,2007,2011,5,7,"Adult",5.33333333333333,1.66666666666667,226
"461","4206",2008,1177,3,"left","Female-Juvenile",3,2008,2011,4,3,"Adult",4.66666666666667,-1.66666666666667,247
"462","4206",2010,1247,7,"left","Female-Juvenile",3,2008,2011,4,5,"Adult",4.66666666666667,0.333333333333333,240
"463","4206",2010,1251,8,"left","Female-Juvenile",3,2008,2011,4,5,"Adult",4.66666666666667,0.333333333333333,240
"464","4206",2010,1265,5,"left","Female-Juvenile",3,2008,2011,4,5,"Adult",4.66666666666667,0.333333333333333,240
"465","4206",2010,1271,4,"left","Female-Juvenile",3,2008,2011,4,5,"Adult",4.66666666666667,0.333333333333333,240
"466","4206",2010,1294,2,"left","Female-Juvenile",3,2008,2011,4,5,"Adult",4.66666666666667,0.333333333333333,240
"467","4206",2011,1308,1,"left","Female-Juvenile",3,2008,2011,4,6,"Adult",4.66666666666667,1.33333333333333,233
"468","4206",2011,1314,3,"left","Female-Juvenile",3,2008,2011,4,6,"Adult",4.66666666666667,1.33333333333333,233
"469","4206",2011,1388,2,"left","Female-Juvenile",3,2008,2011,4,6,"Adult",4.66666666666667,1.33333333333333,233
"470","4206",2011,1393,5,"left","Female-Juvenile",3,2008,2011,4,6,"Adult",4.66666666666667,1.33333333333333,233
"471","4206",2011,1429,2,"left","Female-Juvenile",3,2008,2011,4,6,"Adult",4.66666666666667,1.33333333333333,233
"472","4207",2008,1177,3,"left","Female-Juvenile",1,2008,2008,1,3,"Adult",3,0,247
"473","45",2002,1063,6,"left","Male",7,1989,2016,28,16,"Adult",24,-8,231
"474","45",2002,1065,5,"left","Male",7,1989,2016,28,16,"Adult",24,-8,231
"475","45",2002,1066,3,"left","Male",7,1989,2016,28,16,"Adult",24,-8,231
"476","45",2002,1067,4,"left","Male",7,1989,2016,28,16,"Adult",24,-8,231
"477","45",2002,1070,2,"left","Male",7,1989,2016,28,16,"Adult",24,-8,231
"478","45",2003,1105,3,"left","Male",7,1989,2016,28,17,"Adult",24,-7,241
"479","45",2003,1106,6,"left","Male",7,1989,2016,28,17,"Adult",24,-7,241
"480","45",2003,1112,3,"left","Male",7,1989,2016,28,17,"Adult",24,-7,241
"481","45",2003,1113,2,"left","Male",7,1989,2016,28,17,"Adult",24,-7,241
"482","45",2010,1179,1,"left","Male",7,1989,2016,28,24,"Adult",24,0,202
"483","45",2010,1182,2,"left","Male",7,1989,2016,28,24,"Adult",24,0,202
"484","45",2010,1184,1,"left","Male",7,1989,2016,28,24,"Adult",24,0,202
"485","45",2011,1462,3,"left","Male",7,1989,2016,28,25,"Adult",24,1,243
"486","45",2011,1467,2,"left","Male",7,1989,2016,28,25,"Adult",24,1,243
"487","45",2013,1483,2,"left","Male",7,1989,2016,28,27,"Adult",24,3,250
"488","45",2013,1530,1,"left","Male",7,1989,2016,28,27,"Adult",24,3,250
"489","45",2013,1544,1,"left","Male",7,1989,2016,28,27,"Adult",24,3,250
"490","45",2013,1545,1,"left","Male",7,1989,2016,28,27,"Adult",24,3,250
"491","45",2015,1601,8,"left","Male",7,1989,2016,28,29,"Adult",24,5,227
"492","45",2016,1682,1,"left","Male",7,1989,2016,28,30,"Adult",24,6,241
"493","45",2016,1687,3,"left","Male",7,1989,2016,28,30,"Adult",24,6,241
"494","45",2016,1743,2,"left","Male",7,1989,2016,28,30,"Adult",24,6,241
"495","45",2016,1773,3,"left","Male",7,1989,2016,28,30,"Adult",24,6,241
"496","45",2016,1774,1,"left","Male",7,1989,2016,28,30,"Adult",24,6,241
"497","45",2016,1776,5,"left","Male",7,1989,2016,28,30,"Adult",24,6,241
"498","45",2016,1792,3,"left","Male",7,1989,2016,28,30,"Adult",24,6,241
"499","45",2016,1796,1,"left","Male",7,1989,2016,28,30,"Adult",24,6,241
"500","45",2016,1801,8,"left","Male",7,1989,2016,28,30,"Adult",24,6,241
"501","4513",2009,1178,2,"left","Female-Juvenile",8,2009,2023,15,3,"Adult",8.75,-5.75,231
"502","4513",2010,1198,1,"left","Female-Juvenile",8,2009,2023,15,4,"Adult",8.75,-4.75,240
"503","4513",2010,1267,3,"left","Female-Juvenile",8,2009,2023,15,4,"Adult",8.75,-4.75,240
